Data;Chuva (mm);Nivel (cm);Vazão (m³/s);;;;;0
08/08/2023 04:00;--;3131,5;--;;;;;
08/08/2023 05:00;--;3131,5;--;;;;;
08/08/2023 06:00;--;3130,875;--;;;;;
08/08/2023 07:00;--;3130,25;--;;;;;
08/08/2023 08:00;--;3130,25;--;;;;;
08/08/2023 09:00;--;3129,625;--;;;;;
08/08/2023 10:00;--;3129;--;;;;;
08/08/2023 11:00;--;3128,375;--;;;;;
08/08/2023 12:00;--;3129;--;;;;;
08/08/2023 13:00;--;3128,375;--;;;;;
08/08/2023 14:00;--;3128,375;--;;;;;
08/08/2023 15:00;--;3128,375;--;;;;;
08/08/2023 16:00;--;3127,75;--;;;;;
08/08/2023 17:00;--;3127,75;--;;;;;
08/08/2023 18:00;--;3127,75;--;;;;;
08/08/2023 19:00;--;3127,125;--;;;;;
08/08/2023 20:00;--;3127,125;--;;;;;
08/08/2023 21:00;--;3126,5;--;;;;;
08/08/2023 22:00;--;3126,5;--;;;;;
08/08/2023 23:00;--;3125,875;--;;;;;
09/08/2023 00:00;--;3125,875;--;;;;;
09/08/2023 01:00;--;3125,25;--;;;;;
09/08/2023 02:00;--;3126,5;--;;;;;
09/08/2023 03:00;--;3125,25;--;;;;;
09/08/2023 04:00;--;3126,5;--;;;;;
09/08/2023 05:00;--;3125,25;--;;;;;
09/08/2023 06:00;--;3124,625;--;;;;;
09/08/2023 07:00;--;3124,625;--;;;;;
09/08/2023 08:00;--;3124,625;--;;;;;
09/08/2023 09:00;--;3124;--;;;;;
09/08/2023 10:00;--;3123,375;--;;;;;
09/08/2023 11:00;--;3122,75;--;;;;;
09/08/2023 12:00;--;3123,375;--;;;;;
09/08/2023 13:00;--;3122,75;--;;;;;
09/08/2023 14:00;--;3122,75;--;;;;;
09/08/2023 15:00;--;3122,125;--;;;;;
09/08/2023 16:00;--;3122,125;--;;;;;
09/08/2023 17:00;--;3122,125;--;;;;;
09/08/2023 18:00;--;3121,5;--;;;;;
09/08/2023 19:00;--;3121,5;--;;;;;
09/08/2023 20:00;--;3121,5;--;;;;;
09/08/2023 21:00;--;3120,875;--;;;;;
09/08/2023 22:00;--;3121,5;--;;;;;
09/08/2023 23:00;--;3120,875;--;;;;;
10/08/2023 00:00;--;3120,875;--;;;;;
10/08/2023 01:00;--;3120,875;--;;;;;
10/08/2023 02:00;--;3120,25;--;;;;;
10/08/2023 03:00;--;3120,25;--;;;;;
10/08/2023 04:00;--;3122,125;--;;;;;
10/08/2023 05:00;--;3120,875;--;;;;;
10/08/2023 06:00;--;3120,875;--;;;;;
10/08/2023 07:00;--;3120,25;--;;;;;
10/08/2023 08:00;--;3120,25;--;;;;;
10/08/2023 09:00;--;3119,625;--;;;;;
10/08/2023 10:00;--;3119;--;;;;;
10/08/2023 11:00;--;3118,375;--;;;;;
10/08/2023 12:00;--;3117,75;--;;;;;
10/08/2023 13:00;--;3117,125;--;;;;;
10/08/2023 14:00;--;3117,125;--;;;;;
10/08/2023 15:00;--;3117,125;--;;;;;
10/08/2023 16:00;--;3116,5;--;;;;;
10/08/2023 17:00;--;3116,5;--;;;;;
10/08/2023 18:00;--;3117,125;--;;;;;
10/08/2023 19:00;--;3116,5;--;;;;;
10/08/2023 20:00;--;3117,75;--;;;;;
10/08/2023 21:00;--;3117,75;--;;;;;
10/08/2023 22:00;--;3117,125;--;;;;;
10/08/2023 23:00;--;3117,125;--;;;;;
11/08/2023 00:00;--;3116,5;--;;;;;
11/08/2023 01:00;--;3116,5;--;;;;;
11/08/2023 02:00;--;3115,875;--;;;;;
11/08/2023 03:00;--;3115,875;--;;;;;
11/08/2023 04:00;--;3115,875;--;;;;;
11/08/2023 05:00;--;3114,625;--;;;;;
11/08/2023 06:00;--;3115,875;--;;;;;
11/08/2023 07:00;--;3114,625;--;;;;;
11/08/2023 08:00;--;3114;--;;;;;
11/08/2023 09:00;--;3113,375;--;;;;;
11/08/2023 10:00;--;3112,75;--;;;;;
11/08/2023 11:00;--;3112,75;--;;;;;
11/08/2023 12:00;--;3113,375;--;;;;;
11/08/2023 13:00;--;3113,375;--;;;;;
11/08/2023 14:00;--;3113,375;--;;;;;
11/08/2023 15:00;--;3112,75;--;;;;;
11/08/2023 16:00;--;3112,75;--;;;;;
11/08/2023 17:00;--;3112,125;--;;;;;
11/08/2023 18:00;--;3112,125;--;;;;;
11/08/2023 19:00;--;3112,125;--;;;;;
11/08/2023 20:00;--;3111,5;--;;;;;
11/08/2023 21:00;--;3111,5;--;;;;;
11/08/2023 22:00;--;3111,5;--;;;;;
11/08/2023 23:00;--;3110,875;--;;;;;
12/08/2023 00:00;--;3110,875;--;;;;;
12/08/2023 01:00;--;3110,25;--;;;;;
12/08/2023 02:00;--;3110,25;--;;;;;
12/08/2023 03:00;--;3109,625;--;;;;;
12/08/2023 04:00;--;3110,25;--;;;;;
12/08/2023 05:00;--;3109,625;--;;;;;
12/08/2023 06:00;--;3109,625;--;;;;;
12/08/2023 07:00;--;3109;--;;;;;
12/08/2023 08:00;--;3109;--;;;;;
12/08/2023 09:00;--;3108,375;--;;;;;
12/08/2023 10:00;--;3107,125;--;;;;;
12/08/2023 11:00;--;3106,5;--;;;;;
12/08/2023 12:00;--;3107,125;--;;;;;
12/08/2023 13:00;--;3106,5;--;;;;;
12/08/2023 14:00;--;3106,5;--;;;;;
12/08/2023 15:00;--;3105,875;--;;;;;
12/08/2023 16:00;--;3105,875;--;;;;;
12/08/2023 17:00;--;3105,875;--;;;;;
12/08/2023 18:00;--;3105,875;--;;;;;
12/08/2023 19:00;--;3105,875;--;;;;;
12/08/2023 20:00;--;3105,25;--;;;;;
12/08/2023 21:00;--;3105,25;--;;;;;
12/08/2023 22:00;--;3105,25;--;;;;;
12/08/2023 23:00;--;3104,625;--;;;;;
13/08/2023 00:00;--;3104,625;--;;;;;
13/08/2023 01:00;--;3104;--;;;;;
13/08/2023 02:00;--;3104;--;;;;;
13/08/2023 03:00;--;3104;--;;;;;
13/08/2023 04:00;--;3104;--;;;;;
13/08/2023 05:00;--;3103,375;--;;;;;
13/08/2023 06:00;--;3103,375;--;;;;;
13/08/2023 07:00;--;3102,75;--;;;;;
13/08/2023 08:00;--;3102,75;--;;;;;
13/08/2023 09:00;--;3102,125;--;;;;;
13/08/2023 10:00;--;3101,5;--;;;;;
13/08/2023 11:00;--;3100,875;--;;;;;
13/08/2023 12:00;--;3100,25;--;;;;;
13/08/2023 13:00;--;3100,25;--;;;;;
13/08/2023 14:00;--;3099,625;--;;;;;
13/08/2023 15:00;--;3100,25;--;;;;;
13/08/2023 16:00;--;3099,625;--;;;;;
13/08/2023 17:00;--;3099;--;;;;;
13/08/2023 18:00;--;3099;--;;;;;
13/08/2023 19:00;--;3099;--;;;;;
13/08/2023 20:00;--;3099,625;--;;;;;
13/08/2023 21:00;--;3099;--;;;;;
13/08/2023 22:00;--;3098,375;--;;;;;
13/08/2023 23:00;--;3098,375;--;;;;;
14/08/2023 00:00;--;3097,75;--;;;;;
14/08/2023 01:00;--;3097,75;--;;;;;
14/08/2023 02:00;--;3097,75;--;;;;;
14/08/2023 03:00;--;3097,125;--;;;;;
14/08/2023 04:00;--;3096,5;--;;;;;
14/08/2023 05:00;--;3096,5;--;;;;;
14/08/2023 06:00;--;3096,5;--;;;;;
14/08/2023 07:00;--;3095,875;--;;;;;
14/08/2023 08:00;--;3095,875;--;;;;;
14/08/2023 09:00;--;3095,875;--;;;;;
14/08/2023 10:00;--;3095,875;--;;;;;
14/08/2023 11:00;--;3094;--;;;;;
14/08/2023 12:00;--;3093,375;--;;;;;
14/08/2023 13:00;--;3093,375;--;;;;;
14/08/2023 14:00;--;3093,375;--;;;;;
14/08/2023 15:00;--;3092,75;--;;;;;
14/08/2023 16:00;--;3092,125;--;;;;;
14/08/2023 17:00;--;3092,75;--;;;;;
14/08/2023 18:00;--;3092,125;--;;;;;
14/08/2023 19:00;--;3091,5;--;;;;;
14/08/2023 20:00;--;3091,5;--;;;;;
14/08/2023 21:00;--;3092,125;--;;;;;
14/08/2023 22:00;--;3091,5;--;;;;;
14/08/2023 23:00;--;3091,5;--;;;;;
15/08/2023 00:00;--;3090,25;--;;;;;
15/08/2023 01:00;--;3090,25;--;;;;;
15/08/2023 02:00;--;3089,625;--;;;;;
15/08/2023 03:00;--;3089,625;--;;;;;
15/08/2023 04:00;--;3089,625;--;;;;;
15/08/2023 05:00;--;3089;--;;;;;
15/08/2023 06:00;--;3089;--;;;;;
15/08/2023 07:00;--;3088,375;--;;;;;
15/08/2023 08:00;--;3088,375;--;;;;;
15/08/2023 09:00;--;3089;--;;;;;
15/08/2023 10:00;--;3089;--;;;;;
15/08/2023 11:00;--;3088,375;--;;;;;
15/08/2023 12:00;--;3087,125;--;;;;;
15/08/2023 13:00;--;3089,625;--;;;;;
15/08/2023 14:00;--;3087,75;--;;;;;
15/08/2023 15:00;--;3088,375;--;;;;;
15/08/2023 16:00;--;3087,75;--;;;;;
15/08/2023 17:00;--;3087,75;--;;;;;
15/08/2023 18:00;--;3087,125;--;;;;;
15/08/2023 19:00;--;3087,125;--;;;;;
15/08/2023 20:00;--;3086,5;--;;;;;
15/08/2023 21:00;--;3087,125;--;;;;;
15/08/2023 22:00;--;3086,5;--;;;;;
15/08/2023 23:00;--;3086,5;--;;;;;
16/08/2023 00:00;--;3085,875;--;;;;;
16/08/2023 01:00;--;3085,25;--;;;;;
16/08/2023 02:00;--;3085,25;--;;;;;
16/08/2023 03:00;--;3085,25;--;;;;;
16/08/2023 04:00;--;3084,625;--;;;;;
16/08/2023 05:00;--;3084,625;--;;;;;
16/08/2023 06:00;--;3084;--;;;;;
16/08/2023 07:00;--;3084;--;;;;;
16/08/2023 08:00;--;3084;--;;;;;
16/08/2023 09:00;--;3083,375;--;;;;;
16/08/2023 10:00;--;3082,125;--;;;;;
16/08/2023 11:00;--;3080,875;--;;;;;
16/08/2023 12:00;--;3080,875;--;;;;;
16/08/2023 13:00;--;3080,875;--;;;;;
16/08/2023 14:00;--;3080,25;--;;;;;
16/08/2023 15:00;--;3080,25;--;;;;;
16/08/2023 16:00;--;0;--;;;;;
16/08/2023 17:00;--;0;--;;;;;
16/08/2023 18:00;--;0;--;;;;;
16/08/2023 19:00;--;0;--;;;;;
16/08/2023 20:00;--;0;--;;;;;
16/08/2023 21:00;--;0;--;;;;;
16/08/2023 22:00;--;0;--;;;;;
16/08/2023 23:00;--;0;--;;;;;
17/08/2023 00:00;--;0;--;;;;;
17/08/2023 01:00;--;0;--;;;;;
17/08/2023 02:00;--;0;--;;;;;
17/08/2023 03:00;--;0;--;;;;;
17/08/2023 04:00;--;0;--;;;;;
17/08/2023 05:00;--;3077,125;--;;;;;
17/08/2023 06:00;--;3077,125;--;;;;;
17/08/2023 07:00;--;3075,875;--;;;;;
17/08/2023 08:00;--;3076,5;--;;;;;
17/08/2023 09:00;--;3075,875;--;;;;;
17/08/2023 10:00;--;3075,875;--;;;;;
17/08/2023 11:00;--;3074;--;;;;;
17/08/2023 12:00;--;3073,375;--;;;;;
17/08/2023 13:00;--;3072,75;--;;;;;
17/08/2023 14:00;--;3072,125;--;;;;;
17/08/2023 15:00;--;3071,5;--;;;;;
17/08/2023 16:00;--;3071,5;--;;;;;
17/08/2023 17:00;--;3070,875;--;;;;;
17/08/2023 18:00;--;3070,875;--;;;;;
17/08/2023 19:00;--;3070,875;--;;;;;
17/08/2023 20:00;--;3070,875;--;;;;;
17/08/2023 21:00;--;3070,25;--;;;;;
17/08/2023 22:00;--;3070,25;--;;;;;
17/08/2023 23:00;--;3069,625;--;;;;;
18/08/2023 00:00;--;3069;--;;;;;
18/08/2023 01:00;--;3069;--;;;;;
18/08/2023 02:00;--;3069;--;;;;;
18/08/2023 03:00;--;3067,75;--;;;;;
18/08/2023 04:00;--;3067,75;--;;;;;
18/08/2023 05:00;--;3067,75;--;;;;;
18/08/2023 06:00;--;3067,125;--;;;;;
18/08/2023 07:00;--;3066,5;--;;;;;
18/08/2023 08:00;--;3066,5;--;;;;;
18/08/2023 09:00;--;3067,125;--;;;;;
18/08/2023 10:00;--;3065,875;--;;;;;
18/08/2023 11:00;--;3064,625;--;;;;;
18/08/2023 12:00;--;3064;--;;;;;
18/08/2023 13:00;--;3064;--;;;;;
18/08/2023 14:00;--;3063,375;--;;;;;
18/08/2023 15:00;--;3064;--;;;;;
18/08/2023 16:00;--;3063,375;--;;;;;
18/08/2023 17:00;--;3062,75;--;;;;;
18/08/2023 18:00;--;3062,75;--;;;;;
18/08/2023 19:00;--;3062,75;--;;;;;
18/08/2023 20:00;--;3062,125;--;;;;;
18/08/2023 21:00;--;3062,75;--;;;;;
18/08/2023 22:00;--;3062,125;--;;;;;
18/08/2023 23:00;--;3062,125;--;;;;;
19/08/2023 00:00;--;3060,875;--;;;;;
19/08/2023 01:00;--;3060,875;--;;;;;
19/08/2023 02:00;--;3060,25;--;;;;;
19/08/2023 03:00;--;3060,25;--;;;;;
19/08/2023 04:00;--;3059,625;--;;;;;
19/08/2023 05:00;--;3059,625;--;;;;;
19/08/2023 06:00;--;3059,625;--;;;;;
19/08/2023 07:00;--;3059;--;;;;;
19/08/2023 08:00;--;3058,375;--;;;;;
19/08/2023 09:00;--;3057,75;--;;;;;
19/08/2023 10:00;--;3057,125;--;;;;;
19/08/2023 11:00;--;3057,125;--;;;;;
19/08/2023 12:00;--;3056,5;--;;;;;
19/08/2023 13:00;--;3055,875;--;;;;;
19/08/2023 14:00;--;3054,625;--;;;;;
19/08/2023 15:00;--;3054,625;--;;;;;
19/08/2023 16:00;--;3054;--;;;;;
19/08/2023 17:00;--;3053,375;--;;;;;
19/08/2023 18:00;--;3052,75;--;;;;;
19/08/2023 19:00;--;3052,75;--;;;;;
19/08/2023 20:00;--;3052,75;--;;;;;
19/08/2023 21:00;--;3053,375;--;;;;;
19/08/2023 22:00;--;3052,75;--;;;;;
19/08/2023 23:00;--;3052,125;--;;;;;
20/08/2023 00:00;--;3051,5;--;;;;;
20/08/2023 01:00;--;3051,5;--;;;;;
20/08/2023 02:00;--;3051,5;--;;;;;
20/08/2023 03:00;--;3050,875;--;;;;;
20/08/2023 04:00;--;3050,875;--;;;;;
20/08/2023 05:00;--;3050,25;--;;;;;
20/08/2023 06:00;--;3050,25;--;;;;;
20/08/2023 07:00;--;3050,25;--;;;;;
20/08/2023 08:00;--;3049;--;;;;;
20/08/2023 09:00;--;3048,375;--;;;;;
20/08/2023 10:00;--;3047,125;--;;;;;
20/08/2023 11:00;--;3046,5;--;;;;;
20/08/2023 12:00;--;3047,125;--;;;;;
20/08/2023 13:00;--;3049;--;;;;;
20/08/2023 14:00;--;3049;--;;;;;
20/08/2023 15:00;--;3049;--;;;;;
20/08/2023 16:00;--;3049;--;;;;;
20/08/2023 17:00;--;3049;--;;;;;
20/08/2023 18:00;--;3049;--;;;;;
20/08/2023 19:00;--;3049,625;--;;;;;
20/08/2023 20:00;--;3050,875;--;;;;;
20/08/2023 21:00;--;3050,875;--;;;;;
20/08/2023 22:00;--;3050,875;--;;;;;
20/08/2023 23:00;--;3050,875;--;;;;;
21/08/2023 00:00;--;3051,5;--;;;;;
21/08/2023 01:00;--;3051,5;--;;;;;
21/08/2023 02:00;--;3052,125;--;;;;;
21/08/2023 03:00;--;3051,5;--;;;;;
21/08/2023 04:00;--;3052,125;--;;;;;
21/08/2023 05:00;--;3052,125;--;;;;;
21/08/2023 06:00;--;3052,75;--;;;;;
21/08/2023 07:00;--;3052,75;--;;;;;
21/08/2023 08:00;--;3052,75;--;;;;;
21/08/2023 09:00;--;3052,75;--;;;;;
21/08/2023 10:00;--;3052,125;--;;;;;
21/08/2023 11:00;--;3051,5;--;;;;;
21/08/2023 12:00;--;3052,125;--;;;;;
21/08/2023 13:00;--;3052,75;--;;;;;
21/08/2023 14:00;--;3053,375;--;;;;;
21/08/2023 15:00;--;3053,375;--;;;;;
21/08/2023 16:00;--;3053,375;--;;;;;
21/08/2023 17:00;--;3054;--;;;;;
21/08/2023 18:00;--;3054;--;;;;;
21/08/2023 19:00;--;3054,625;--;;;;;
21/08/2023 20:00;--;3054,625;--;;;;;
21/08/2023 21:00;--;3055,875;--;;;;;
21/08/2023 22:00;--;3055,875;--;;;;;
21/08/2023 23:00;--;3055,875;--;;;;;
22/08/2023 00:00;--;3055,875;--;;;;;
22/08/2023 01:00;--;3055,875;--;;;;;
22/08/2023 02:00;--;3056,5;--;;;;;
22/08/2023 03:00;--;3056,5;--;;;;;
22/08/2023 04:00;--;3056,5;--;;;;;
22/08/2023 05:00;--;3057,125;--;;;;;
22/08/2023 06:00;--;3057,125;--;;;;;
22/08/2023 07:00;--;3057,125;--;;;;;
22/08/2023 08:00;--;3057,75;--;;;;;
22/08/2023 09:00;--;3057,125;--;;;;;
22/08/2023 10:00;--;3057,125;--;;;;;
22/08/2023 11:00;--;3057,125;--;;;;;
22/08/2023 12:00;--;3057,75;--;;;;;
22/08/2023 13:00;--;3057,75;--;;;;;
22/08/2023 14:00;--;3058,375;--;;;;;
22/08/2023 15:00;--;3057,75;--;;;;;
22/08/2023 16:00;--;3058,375;--;;;;;
22/08/2023 17:00;--;3059;--;;;;;
22/08/2023 18:00;--;3059,625;--;;;;;
22/08/2023 19:00;--;3059;--;;;;;
22/08/2023 20:00;--;3059,625;--;;;;;
22/08/2023 21:00;--;3059,625;--;;;;;
22/08/2023 22:00;--;3060,25;--;;;;;
22/08/2023 23:00;--;3060,25;--;;;;;
23/08/2023 00:00;--;3060,25;--;;;;;
23/08/2023 01:00;--;3060,25;--;;;;;
23/08/2023 02:00;--;3060,875;--;;;;;
23/08/2023 03:00;--;3060,875;--;;;;;
23/08/2023 04:00;--;3060,875;--;;;;;
23/08/2023 05:00;--;3060,875;--;;;;;
23/08/2023 06:00;--;3061,5;--;;;;;
23/08/2023 07:00;--;3061,5;--;;;;;
23/08/2023 08:00;--;3061,5;--;;;;;
23/08/2023 09:00;--;3060,875;--;;;;;
23/08/2023 10:00;--;3060,875;--;;;;;
23/08/2023 11:00;--;3061,5;--;;;;;
23/08/2023 12:00;--;3060,875;--;;;;;
23/08/2023 13:00;--;3061,5;--;;;;;
23/08/2023 14:00;--;3062,125;--;;;;;
23/08/2023 15:00;--;3062,125;--;;;;;
23/08/2023 16:00;--;3062,125;--;;;;;
23/08/2023 17:00;--;3062,125;--;;;;;
23/08/2023 18:00;--;3062,75;--;;;;;
23/08/2023 19:00;--;3062,125;--;;;;;
23/08/2023 20:00;--;3063,375;--;;;;;
23/08/2023 21:00;--;3063,375;--;;;;;
23/08/2023 22:00;--;3063,375;--;;;;;
23/08/2023 23:00;--;3064;--;;;;;
24/08/2023 00:00;--;3064;--;;;;;
24/08/2023 01:00;--;3064;--;;;;;
24/08/2023 02:00;--;3064,625;--;;;;;
24/08/2023 03:00;--;3064,625;--;;;;;
24/08/2023 04:00;--;3064,625;--;;;;;
24/08/2023 05:00;--;3064,625;--;;;;;
24/08/2023 06:00;--;3064,625;--;;;;;
24/08/2023 07:00;--;3064,625;--;;;;;
24/08/2023 08:00;--;3065,25;--;;;;;
24/08/2023 09:00;--;3065,25;--;;;;;
24/08/2023 10:00;--;3064,625;--;;;;;
24/08/2023 11:00;--;3064;--;;;;;
24/08/2023 12:00;--;3064;--;;;;;
24/08/2023 13:00;--;3065,25;--;;;;;
24/08/2023 14:00;--;3065,25;--;;;;;
24/08/2023 15:00;--;3065,875;--;;;;;
24/08/2023 16:00;--;3065,25;--;;;;;
24/08/2023 17:00;--;3065,875;--;;;;;
24/08/2023 18:00;--;3065,875;--;;;;;
24/08/2023 19:00;--;3066,5;--;;;;;
24/08/2023 20:00;--;3067,125;--;;;;;
24/08/2023 21:00;--;3067,125;--;;;;;
24/08/2023 22:00;--;3067,125;--;;;;;
24/08/2023 23:00;--;3067,125;--;;;;;
25/08/2023 00:00;--;3067,75;--;;;;;
25/08/2023 01:00;--;3067,75;--;;;;;
25/08/2023 02:00;--;3067,75;--;;;;;
25/08/2023 03:00;--;3067,75;--;;;;;
25/08/2023 04:00;--;3068,375;--;;;;;
25/08/2023 05:00;--;3068,375;--;;;;;
25/08/2023 06:00;--;3069;--;;;;;
25/08/2023 07:00;--;3068,375;--;;;;;
25/08/2023 08:00;--;3069;--;;;;;
25/08/2023 09:00;--;3069;--;;;;;
25/08/2023 10:00;--;3069;--;;;;;
25/08/2023 11:00;--;3068,375;--;;;;;
25/08/2023 12:00;--;3067,75;--;;;;;
25/08/2023 13:00;--;3069;--;;;;;
25/08/2023 14:00;--;3069,625;--;;;;;
25/08/2023 15:00;--;3069,625;--;;;;;
25/08/2023 16:00;--;3069,625;--;;;;;
25/08/2023 17:00;--;3070,25;--;;;;;
25/08/2023 18:00;--;3070,25;--;;;;;
25/08/2023 19:00;--;3070,25;--;;;;;
25/08/2023 20:00;--;3070,25;--;;;;;
25/08/2023 21:00;--;3070,875;--;;;;;
25/08/2023 22:00;--;3070,875;--;;;;;
25/08/2023 23:00;--;3070,875;--;;;;;
26/08/2023 00:00;--;3070,875;--;;;;;
26/08/2023 01:00;--;3070,875;--;;;;;
26/08/2023 02:00;--;3071,5;--;;;;;
26/08/2023 03:00;--;3071,5;--;;;;;
26/08/2023 04:00;--;3071,5;--;;;;;
26/08/2023 05:00;--;3072,125;--;;;;;
26/08/2023 06:00;--;3072,125;--;;;;;
26/08/2023 07:00;--;3072,75;--;;;;;
26/08/2023 08:00;--;3072,75;--;;;;;
26/08/2023 09:00;--;3072,75;--;;;;;
26/08/2023 10:00;--;3072,125;--;;;;;
26/08/2023 11:00;--;3072,125;--;;;;;
26/08/2023 12:00;--;3072,75;--;;;;;
26/08/2023 13:00;--;3072,75;--;;;;;
26/08/2023 14:00;--;3073,375;--;;;;;
26/08/2023 15:00;--;3073,375;--;;;;;
26/08/2023 16:00;--;3073,375;--;;;;;
26/08/2023 17:00;--;3074;--;;;;;
26/08/2023 18:00;--;3073,375;--;;;;;
26/08/2023 19:00;--;3073,375;--;;;;;
26/08/2023 20:00;--;3073,375;--;;;;;
26/08/2023 21:00;--;3074;--;;;;;
26/08/2023 22:00;--;3074;--;;;;;
26/08/2023 23:00;--;3074;--;;;;;
27/08/2023 00:00;--;3074;--;;;;;
27/08/2023 01:00;--;3074,625;--;;;;;
27/08/2023 02:00;--;3074,625;--;;;;;
27/08/2023 03:00;--;3075,875;--;;;;;
27/08/2023 04:00;--;3075,875;--;;;;;
27/08/2023 05:00;--;3075,875;--;;;;;
27/08/2023 06:00;--;3076,5;--;;;;;
27/08/2023 07:00;--;3076,5;--;;;;;
27/08/2023 08:00;--;3076,5;--;;;;;
27/08/2023 09:00;--;3076,5;--;;;;;
27/08/2023 10:00;--;3075,875;--;;;;;
27/08/2023 11:00;--;3074,625;--;;;;;
27/08/2023 12:00;--;3075,875;--;;;;;
27/08/2023 13:00;--;3076,5;--;;;;;
27/08/2023 14:00;--;3076,5;--;;;;;
27/08/2023 15:00;--;3077,125;--;;;;;
27/08/2023 16:00;--;3077,125;--;;;;;
27/08/2023 17:00;--;3077,125;--;;;;;
27/08/2023 18:00;--;3077,125;--;;;;;
27/08/2023 19:00;--;3077,75;--;;;;;
27/08/2023 20:00;--;3077,75;--;;;;;
27/08/2023 21:00;--;3077,75;--;;;;;
27/08/2023 22:00;--;3077,75;--;;;;;
27/08/2023 23:00;--;3078,375;--;;;;;
28/08/2023 00:00;--;3077,75;--;;;;;
28/08/2023 01:00;--;3078,375;--;;;;;
28/08/2023 02:00;--;3079;--;;;;;
28/08/2023 03:00;--;3079;--;;;;;
28/08/2023 04:00;--;3079,625;--;;;;;
28/08/2023 05:00;--;3079;--;;;;;
28/08/2023 06:00;--;3079;--;;;;;
28/08/2023 07:00;--;3079,625;--;;;;;
28/08/2023 08:00;--;3079,625;--;;;;;
28/08/2023 09:00;--;3079,625;--;;;;;
28/08/2023 10:00;--;3079;--;;;;;
28/08/2023 11:00;--;3079;--;;;;;
28/08/2023 12:00;--;3079,625;--;;;;;
28/08/2023 13:00;--;3079,625;--;;;;;
28/08/2023 14:00;--;3079,625;--;;;;;
28/08/2023 15:00;--;3079,625;--;;;;;
28/08/2023 16:00;--;3079,625;--;;;;;
28/08/2023 17:00;--;3079,625;--;;;;;
28/08/2023 18:00;--;3080,25;--;;;;;
28/08/2023 19:00;--;3080,875;--;;;;;
28/08/2023 20:00;--;3080,875;--;;;;;
28/08/2023 21:00;--;3081,5;--;;;;;
28/08/2023 22:00;--;3081,5;--;;;;;
28/08/2023 23:00;--;3081,5;--;;;;;
29/08/2023 00:00;--;3081,5;--;;;;;
29/08/2023 01:00;--;3082,125;--;;;;;
29/08/2023 02:00;--;3081,5;--;;;;;
29/08/2023 03:00;--;3082,125;--;;;;;
29/08/2023 04:00;--;3082,125;--;;;;;
29/08/2023 05:00;--;3082,125;--;;;;;
29/08/2023 06:00;--;3082,75;--;;;;;
29/08/2023 07:00;--;3082,75;--;;;;;
29/08/2023 08:00;--;3082,75;--;;;;;
29/08/2023 09:00;--;3082,75;--;;;;;
29/08/2023 10:00;--;3082,125;--;;;;;
29/08/2023 11:00;--;3082,125;--;;;;;
29/08/2023 12:00;--;3082,125;--;;;;;
29/08/2023 13:00;--;3082,75;--;;;;;
29/08/2023 14:00;--;3082,75;--;;;;;
29/08/2023 15:00;--;3082,75;--;;;;;
29/08/2023 16:00;--;3083,375;--;;;;;
29/08/2023 17:00;--;3083,375;--;;;;;
29/08/2023 18:00;--;3083,375;--;;;;;
29/08/2023 19:00;--;3083,375;--;;;;;
29/08/2023 20:00;--;3084;--;;;;;
29/08/2023 21:00;--;3084,625;--;;;;;
29/08/2023 22:00;--;3084,625;--;;;;;
29/08/2023 23:00;--;3084;--;;;;;
30/08/2023 00:00;--;3084,625;--;;;;;
30/08/2023 01:00;--;3084,625;--;;;;;
30/08/2023 02:00;--;3085,25;--;;;;;
30/08/2023 03:00;--;3085,25;--;;;;;
30/08/2023 04:00;--;3085,25;--;;;;;
30/08/2023 05:00;--;3085,875;--;;;;;
30/08/2023 06:00;--;3085,875;--;;;;;
30/08/2023 07:00;--;3085,875;--;;;;;
30/08/2023 08:00;--;3085,875;--;;;;;
30/08/2023 09:00;--;3086,5;--;;;;;
30/08/2023 10:00;--;3085,875;--;;;;;
30/08/2023 11:00;--;3085,25;--;;;;;
30/08/2023 12:00;--;3085,25;--;;;;;
30/08/2023 13:00;--;3085,875;--;;;;;
30/08/2023 14:00;--;3085,875;--;;;;;
30/08/2023 15:00;--;3085,875;--;;;;;
30/08/2023 16:00;--;3086,5;--;;;;;
30/08/2023 17:00;--;3086,5;--;;;;;
30/08/2023 18:00;--;3086,5;--;;;;;
30/08/2023 19:00;--;3086,5;--;;;;;
30/08/2023 20:00;--;3087,125;--;;;;;
30/08/2023 21:00;--;3087,75;--;;;;;
30/08/2023 22:00;--;3088,375;--;;;;;
30/08/2023 23:00;--;3087,75;--;;;;;
31/08/2023 00:00;--;3087,75;--;;;;;
31/08/2023 01:00;--;3088,375;--;;;;;
31/08/2023 02:00;--;3088,375;--;;;;;
31/08/2023 03:00;--;3088,375;--;;;;;
31/08/2023 04:00;--;3088,375;--;;;;;
31/08/2023 05:00;--;3089;--;;;;;
31/08/2023 06:00;--;3089;--;;;;;
31/08/2023 07:00;--;3089;--;;;;;
31/08/2023 08:00;--;3089;--;;;;;
31/08/2023 09:00;--;3089,625;--;;;;;
31/08/2023 10:00;--;3089;--;;;;;
31/08/2023 11:00;--;3089;--;;;;;
31/08/2023 12:00;--;3089;--;;;;;
31/08/2023 13:00;--;3089;--;;;;;
31/08/2023 14:00;--;3089,625;--;;;;;
31/08/2023 15:00;--;3090,25;--;;;;;
31/08/2023 16:00;--;3089,625;--;;;;;
31/08/2023 17:00;--;3089,625;--;;;;;
